"Reason for Credit Entry","Sub Order No","Order Date","Customer State","Product Name","SKU","Size","Quantity","Supplier Listed Price (Incl. GST + Commission)","Supplier Discounted Price (Incl GST and Commision)","Packet Id"
"RTO_COMPLETE","197680493004780224_1","2025-09-11","Uttar Pradesh","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","10-11 Years","1","303.0","303.0",
"DELIVERED","197680495928210176_1","2025-09-11","Jharkhand","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","7-8 Years","1","274.0","274.0",
"DELIVERED","197680551812110464_1","2025-09-11","Assam","94-(Girls)(Half Sleeve)-Butterfly Cute Girl-White+Pink","94-(Girls)(Half Sleeve)-Butterfly Cute Girl-White+Pink","10-11 Years","1","330.0","294.0",
"DELIVERED","197680607488307971_1","2025-09-11","Maharashtra","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","5-6 Years","1","220.0","220.0",
"CANCELLED","197680800883471040_1","2025-09-11","Kerala","Princess Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","4-5 Years","1","210.0","210.0",
"RTO_COMPLETE","197681092780857472_1","2025-09-11","Sikkim","Cutiepie Elegant Boys Top & Bottom Sets","19-(Boys)(FS)(Jogg)Linning Nice-White+Brown","10-11 Years","1","360.0","321.0",
"CANCELLED","197681793364849408_1","2025-09-11","Telangana","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","7-8 Years","1","240.0","240.0",
"DELIVERED","197682585672063104_1","2025-09-11","Andhra Pradesh","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","10-11 Years","1","323.0","323.0",
"DELIVERED","197682873481009280_1","2025-09-11","Delhi","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","4-5 Years","1","210.0","210.0",
"DELIVERED","197683004171327616_1","2025-09-11","Assam","Cutiepie Elegant Boys Top & Bottom Sets","19-(Boys)(FS)(Jogg)Linning Nice-White+Brown","14-15 Years","1","400.0","356.0",
"DELIVERED","197683157972158016_1","2025-09-11","Jammu & Kashmir","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","4-5 Years","1","210.0","210.0",
"DELIVERED","197683517486925312_1","2025-09-11","Andhra Pradesh","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","11-12 Years","1","333.0","333.0",
"CANCELLED","197683768533906176_1","2025-09-11","Bihar","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","4-5 Years","1","210.0","210.0",
"DELIVERED","197683928889530496_1","2025-09-11","Uttar Pradesh","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Maroon+Black","1-2 Years","1","180.0","180.0",
"RTO_COMPLETE","197685063885976256_1","2025-09-11","Jammu & Kashmir","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Maroon+Black","7-8 Years","1","240.0","240.0",
"DELIVERED","197685150883120704_1","2025-09-11","Karnataka","Princess Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","6-7 Years","1","230.0","230.0",
"DELIVERED","197685294550615616_1","2025-09-11","Karnataka","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","7-8 Years","1","240.0","240.0",
"DELIVERED","197685453191878784_1","2025-09-11","West Bengal","Tinkle Fancy Unisex top and bottom set","446-(Boys)(Half Sleeve)-White","7-8 Years","1","300.0","267.0",
"DELIVERED","197685373613246016_1","2025-09-11","West Bengal","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","8-9 Years","1","250.0","223.0",
"DELIVERED","197685890906256128_1","2025-09-11","Assam","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","7-8 Years","1","240.0","214.0",
"DELIVERED","197686293931726976_1","2025-09-11","Telangana","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","13-14 Years","1","300.0","300.0",
"DELIVERED","197686518008223872_1","2025-09-11","Odisha","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","3-4 Years","1","200.0","200.0",
"DELIVERED","197686588514474112_1","2025-09-11","Jharkhand","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","7-8 Years","1","240.0","240.0",
"RTO_COMPLETE","197686880745222912_1","2025-09-11","Uttar Pradesh","Princess Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","6-7 Years","1","230.0","230.0",
"DELIVERED","197687059200275136_1","2025-09-11","Karnataka","Cutiepie Elegant Boys Top & Bottom Sets","19-(Boys)(FS)(Jogg)Linning Nice-White+Brown","10-11 Years","1","360.0","360.0",
"DELIVERED","197687457994699458_1","2025-09-11","nagaland","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Maroon+Black","9-10 Years","1","260.0","232.0",
"DELIVERED","197687732615747714_1","2025-09-11","Karnataka","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","1-2 Years","1","180.0","180.0",
"DELIVERED","197688072258908864_1","2025-09-11","Telangana","Tinkle  Boys Top & Bottom Sets","232-(Boys)(Full sleeve)-Break The Rule-White+Orange","13-14 Years","1","310.0","310.0",
"DELIVERED","197688170962355714_1","2025-09-11","Karnataka","Flawsome Stylish Girls Top & Bottom Sets","10-(Girls)Princess-Pink+White+Grey","11-12 Years","1","300.0","300.0",
"DELIVERED","197688170962355714_2","2025-09-11","Karnataka","Agile Elegant Girls Top & Bottom Sets","12-(Girls)(Half Sleeve)Too Cute-Skyblue+Grey","10-11 Years","1","270.0","270.0",
"DELIVERED","197688335296295616_1","2025-09-11","Bihar","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","2-3 Years","1","190.0","190.0",
"DELIVERED","197688382464329280_1","2025-09-11","West Bengal","Princess Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","2-3 Years","1","190.0","170.0",
"DELIVERED","197689020883535360_1","2025-09-11","Rajasthan","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","2-3 Years","1","190.0","190.0",
"CANCELLED","197689235226161920_1","2025-09-11","Maharashtra","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Maroon+Black","12-13 Years","1","290.0","290.0",
"RTO_COMPLETE","197689680053072640_1","2025-09-11","Puducherry","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","14-15 Years","1","310.0","310.0",
"RTO_COMPLETE","197689808041252992_1","2025-09-11","Bihar","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","13-14 Years","1","300.0","300.0",
"DELIVERED","197689895408502272_1","2025-09-11","Maharashtra","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","2-3 Years","1","190.0","190.0",
"DELIVERED","197689808749987392_1","2025-09-11","Uttar Pradesh","Princess Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","8-9 Years","1","250.0","250.0",
"DELIVERED","197690053353408000_1","2025-09-11","Bihar","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","12-13 Years","1","290.0","290.0",
"DELIVERED","197690405617332992_1","2025-09-11","Gujarat","Modern Comfy Girls Top & Bottom Sets","(Girls)Brooklyn USA-SkyBlue+White","0-1 Years","1","105.0","105.0",
"DELIVERED","197690796177229312_1","2025-09-11","Maharashtra","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","7-8 Years","1","240.0","240.0",
"CANCELLED","197690964156019392_1","2025-09-11","Andhra Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","11-12 Years","1","280.0","280.0",
"CANCELLED","197690986191886464_1","2025-09-11","Madhya Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","7-8 Years","1","240.0","240.0",
"CANCELLED","197691359795321024_1","2025-09-11","Gujarat","Pretty Elegant Boys Top & Bottom Sets","4-(Boys)(Pocket)(HS)Smile-Orange+Black","10-11 Years","1","320.0","320.0",
"RTO_COMPLETE","197692154532042944_1","2025-09-11","Rajasthan","Princess Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","7-8 Years","1","240.0","240.0",
"CANCELLED","197692303534589440_1","2025-09-11","Gujarat","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","4-5 Years","1","210.0","210.0",
"DELIVERED","197692324661298752_1","2025-09-11","West Bengal","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","9-10 Years","1","260.0","232.0",
"DELIVERED","197692427656627712_1","2025-09-11","Bihar","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","14-15 Years","1","310.0","310.0",
"DELIVERED","197693362726475904_1","2025-09-11","West Bengal","Agile Trendy Boys Top & Bottom Sets","243-(Boys)(FullSleeve)Little Boss-Full Black","13-14 Years","1","310.0","276.0",
"DELIVERED","197694153936794304_1","2025-09-11","Uttar Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","7-8 Years","1","240.0","240.0",
"DELIVERED","197694335353025280_1","2025-09-11","Uttar Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","5-6 Years","1","220.0","220.0",
"DOOR_STEP_EXCHANGED","194472377202013504_1","2025-09-11","Tamil Nadu","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","14-15 Years","1","353.0","353.0",
"DELIVERED","197694608178911360_1","2025-09-11","Bihar","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","10-11 Years","1","270.0","270.0",
"DELIVERED","197694622997284416_1","2025-09-11","Gujarat","Cutiepie Elegant Boys Top & Bottom Sets","19-(Boys)(FS)(Jogg)Linning Nice-White+Brown","14-15 Years","1","400.0","400.0",
"CANCELLED","197694820297344576_1","2025-09-11","Tamil Nadu","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","8-9 Years","1","284.0","284.0",
"DELIVERED","197694820863678592_1","2025-09-11","Karnataka","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","6-7 Years","1","230.0","230.0",
"DELIVERED","197694711010662528_1","2025-09-11","Maharashtra","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","9-10 Years","1","260.0","260.0",
"CANCELLED","197694730895754816_1","2025-09-11","Andhra Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","10-11 Years","1","270.0","270.0",
"DELIVERED","197695150577812992_1","2025-09-11","West Bengal","Cutiepie Elegant Boys Top & Bottom Sets","19-(Boys)(FS)(Jogg)Linning Nice-White+Brown","5-6 Years","1","310.0","276.0",
"DELIVERED","197695431697953536_1","2025-09-11","West Bengal","Modern Elegant Boys Top & Bottom Sets","4-(Boys)(Pocket)(HS)Smile-SkyBlue+Black","11-12 Years","1","330.0","294.0",
"CANCELLED","197695463091209792_1","2025-09-11","Uttar Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","3-4 Years","1","200.0","200.0",
"RTO_COMPLETE","197695777308603137_1","2025-09-11","Andhra Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","11-12 Years","1","280.0","280.0",
"DELIVERED","197696189049837696_1","2025-09-11","Karnataka","Princess Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","3-4 Years","1","200.0","200.0",
"DELIVERED","197696209601824320_1","2025-09-11","Jharkhand","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Maroon+Black","6-12 Months","1","170.0","170.0",
"DELIVERED","197696494206322240_1","2025-09-11","Karnataka","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","14-15 Years","1","310.0","310.0",
"DELIVERED","197696871300526848_1","2025-09-11","Jharkhand","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Maroon+Black","4-5 Years","1","210.0","210.0",
"DELIVERED","197696872620623360_1","2025-09-11","Karnataka","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","2-3 Years","1","190.0","190.0",
"DELIVERED","197697496285377280_1","2025-09-11","Maharashtra","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","12-13 Years","1","290.0","290.0",
"CANCELLED","197698341730125376_1","2025-09-11","Uttar Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","3-4 Years","1","200.0","200.0",
"RTO_COMPLETE","197698447721296640_1","2025-09-11","Odisha","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","6-7 Years","1","230.0","230.0",
"DELIVERED","197698463209752128_1","2025-09-11","Telangana","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","11-12 Years","1","280.0","280.0",
"DELIVERED","197698680597443264_1","2025-09-11","Assam","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","6-7 Years","1","230.0","205.0",
"DELIVERED","197698749005535360_1","2025-09-11","Andaman & Nicobar Islands","Princess Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","7-8 Years","1","240.0","240.0",
"DELIVERED","197698961653560000_1","2025-09-11","Madhya Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","9-10 Years","1","260.0","260.0",
"CANCELLED","197699623530399296_1","2025-09-11","Madhya Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","6-7 Years","1","230.0","230.0",
"DELIVERED","197699845488772674_1","2025-09-11","Telangana","Flawsome Stylish Girls Top & Bottom Sets","10-(Girls)Princess-Pink+White+Grey","4-5 Years","1","230.0","230.0",
"DELIVERED","197700016725427712_1","2025-09-11","Bihar","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","10-11 Years","1","270.0","270.0",
"DELIVERED","197699873239397140_1","2025-09-11","West Bengal","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","14-15 Years","1","310.0","276.0",
"CANCELLED","197700127052400128_1","2025-09-11","Assam","94-(Girls)(Half Sleeve)-Butterfly Cute Girl-White+Pink","94-(Girls)(Half Sleeve)-Butterfly Cute Girl-White+Pink","10-11 Years","1","330.0","294.0",
"RTO_COMPLETE","197700685834459328_1","2025-09-11","Andhra Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","12-13 Years","1","290.0","290.0",
"DELIVERED","197700709213509824_1","2025-09-11","Assam","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","7-8 Years","1","240.0","214.0",
"CANCELLED","197700725597467328_1","2025-09-11","Bihar","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","12-13 Years","1","343.0","343.0",
"DELIVERED","197700890910656064_1","2025-09-11","Andhra Pradesh","Princess Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","8-9 Years","1","250.0","250.0",
"CANCELLED","197700921772447936_1","2025-09-11","Bihar","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","9-10 Years","1","314.0","314.0",
"DELIVERED","197701113406003392_1","2025-09-11","Andhra Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","10-11 Years","1","270.0","270.0",
"RTO_COMPLETE","197701371028543616_1","2025-09-11","Uttar Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","9-10 Years","1","260.0","260.0",
"RTO_COMPLETE","197701420261284032_1","2025-09-11","Andhra Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","12-13 Years","1","290.0","290.0",
"RTO_COMPLETE","197702146963206912_1","2025-09-11","Gujarat","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","14-15 Years","1","310.0","310.0",
"DELIVERED","197702606809920256_1","2025-09-11","Maharashtra","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","5-6 Years","1","220.0","220.0",
"DELIVERED","197703151997130944_1","2025-09-11","Madhya Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","8-9 Years","1","250.0","250.0",
"DELIVERED","197703415492702912_1","2025-09-11","Bihar","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","5-6 Years","1","220.0","220.0",
"DELIVERED","197703478049740992_1","2025-09-11","Madhya Pradesh","Princess Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","8-9 Years","1","250.0","250.0",
"DELIVERED","197703515223754240_1","2025-09-11","Telangana","Cutiepie Elegant Boys Top & Bottom Sets","19-(Boys)(FS)(Jogg)Linning Nice-White+Brown","11-12 Years","1","370.0","370.0",
"RTO_COMPLETE","197703705474298624_1","2025-09-11","Telangana","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","11-12 Years","1","280.0","280.0",
"DELIVERED","197704420786673792_1","2025-09-11","Uttar Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","7-8 Years","1","240.0","240.0",
"DELIVERED","197704661146464960_1","2025-09-11","Uttar Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","4-5 Years","1","210.0","210.0",
"DELIVERED","197704689876441280_1","2025-09-11","Andhra Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","5-6 Years","1","220.0","220.0",
"RTO_COMPLETE","197704885197796096_1","2025-09-11","Andhra Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","1-2 Years","1","180.0","180.0",
"DELIVERED","197705029799614656_1","2025-09-11","Punjab","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","6-7 Years","1","230.0","230.0",
"CANCELLED","197705231231064256_1","2025-09-11","Bihar","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","1-2 Years","1","180.0","180.0",
"DELIVERED","197705782355227328_1","2025-09-11","Maharashtra","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","10-11 Years","1","270.0","270.0",
"DELIVERED","197705696035341888_1","2025-09-11","Tamil Nadu","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Maroon+Black","3-4 Years","1","200.0","200.0",
"DELIVERED","197706050751928512_1","2025-09-11","Gujarat","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","5-6 Years","1","220.0","220.0",
"RTO_COMPLETE","197706163280910464_1","2025-09-11","Jharkhand","Cutiepie Elegant Boys Top & Bottom Sets","19-(Boys)(FS)(Jogg)Linning Nice-White+Brown","14-15 Years","1","400.0","400.0",
"CANCELLED","197706626504038592_1","2025-09-11","Bihar","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Maroon+Black","6-7 Years","1","230.0","230.0",
"DELIVERED","197707062963209792_1","2025-09-11","Chhattisgarh","Princess Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","13-14 Years","1","300.0","300.0",
"CANCELLED","197707575918200384_1","2025-09-11","West Bengal","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Maroon+Black","12-13 Years","1","290.0","259.0",
"DELIVERED","197707772695081728_1","2025-09-11","Uttar Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","10-11 Years","1","270.0","270.0",
"DELIVERED","197708266708595392_1","2025-09-11","Uttar Pradesh","Modern Comfy Girls Top & Bottom Sets","(Girls)Brooklyn USA-SkyBlue+White","12-13 Years","1","170.0","170.0",
"DELIVERED","197708522757162496_1","2025-09-11","Bihar","Agile Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Maroon+Black","1-2 Years","1","180.0","180.0",
"RTO_COMPLETE","197708615284617920_1","2025-09-11","Maharashtra","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","5-6 Years","1","220.0","220.0",
"DELIVERED","197708539132834560_1","2025-09-11","Gujarat","Princess Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","7-8 Years","1","240.0","240.0",
"RTO_COMPLETE","197708805038016000_1","2025-09-11","Madhya Pradesh","Princess Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","11-12 Years","1","280.0","280.0",
"DELIVERED","197709045292046528_1","2025-09-11","Uttar Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","5-6 Years","1","220.0","220.0",
"DELIVERED","197709135025992384_1","2025-09-11","Rajasthan","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","13-14 Years","1","300.0","300.0",
"RTO_COMPLETE","197709652983678528_1","2025-09-11","Bihar","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","12-13 Years","1","290.0","290.0",
"DELIVERED","197709691844008128_1","2025-09-11","Rajasthan","Princess Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","5-6 Years","1","220.0","220.0",
"DELIVERED","197709931774974080_1","2025-09-11","Punjab","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","158-(Girls)(half Sleeve)Butterfly Flower-Black+Baby Pink","13-14 Years","1","353.0","353.0",
"DELIVERED","197710177717383936_1","2025-09-11","Uttar Pradesh","Cutiepie Elegant Boys Top & Bottom Sets","19-(Boys)(FS)(Jogg)Linning Nice-White+Brown","11-12 Years","1","370.0","370.0",
"RTO_COMPLETE","197711063842789504_1","2025-09-11","Karnataka","Modern Elegant Boys Top & Bottom Sets","4-(Boys)(Pocket)(HS)Smile-SkyBlue+Black","7-8 Years","1","290.0","290.0",
"RTO_COMPLETE","197711280612705792_1","2025-09-11","Delhi","Modern Comfy Girls Top & Bottom Sets","(Girls)Brooklyn USA-SkyBlue+White","12-13 Years","1","170.0","170.0",
"DELIVERED","197711529322350144_1","2025-09-11","Uttar Pradesh","Flawsome Fancy Girls Top & Bottom Sets","215-(Girls)(Hoodie)Moschino-White+Black","4-5 Years","1","220.0","220.0",
"DELIVERED","197711615264748224_1","2025-09-11","Jammu & Kashmir","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","12-13 Years","1","290.0","290.0",
"DELIVERED","197711681026234560_1","2025-09-11","West Bengal","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Yellow+Black","10-11 Years","1","270.0","241.0",
"DELIVERED","197711696512611008_1","2025-09-11","Tamil Nadu","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","11-12 Years","1","280.0","280.0",
"RTO_COMPLETE","197711815319356928_1","2025-09-11","Bihar","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","5-6 Years","1","220.0","220.0",
"DELIVERED","197711844315689728_1","2025-09-11","Gujarat","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","2-3 Years","1","190.0","190.0",
"DELIVERED","197711926749431360_1","2025-09-11","Uttar Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","3-4 Years","1","200.0","200.0",
"DELIVERED","197712075605280256_1","2025-09-11","Madhya Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","6-12 Months","1","170.0","170.0",
"CANCELLED","197712318212315264_1","2025-09-11","Maharashtra","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","9-10 Years","1","260.0","260.0",
"DELIVERED","197713144217573504_1","2025-09-11","Assam","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","11-12 Years","1","280.0","250.0",
"CANCELLED","197713161201316608_1","2025-09-11","Gujarat","Princess Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Mahendi+Black","7-8 Years","1","240.0","240.0",
"DELIVERED","197713427316213248_1","2025-09-11","Gujarat","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","14-15 Years","1","310.0","310.0",
"DELIVERED","197713557834668160_1","2025-09-11","Maharashtra","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","5-6 Years","1","220.0","220.0",
"DELIVERED","197714019350714496_1","2025-09-11","Uttar Pradesh","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","11-12 Years","1","280.0","280.0",
"DELIVERED","197714904735740672_1","2025-09-11","Maharashtra","Modern Elegant Boys Top & Bottom Sets","218-(Boys)(Full Sleeve)-RUN-Pista+Black","11-12 Years","1","280.0","280.0",
"CANCELLED","197714927908161024_1","2025-09-11","Delhi","Tinkle  Boys Top & Bottom Sets","232-(Boys)(Full sleeve)-Break The Rule-White+Orange","13-14 Years","1","310.0","310.0",
